"Tweet date","Display name","Username","Tweet URL","Tweet content","Retweets","Likes"
"2019/7/8 11:45","死木上碧","@SH1Kl_","https://twitter.com/SH1Kl_/status/1148060435205120000","クソが代<br><br>作詞:与謝野晶子<br>作曲:本田圭佑<br>BGA:フェルメール<br><br>クソが代は 二千万代にエクストリーム二千万代に<br><br>バイオレントウンコ球体となりて<br><br>マジの屑のクソただの石の塊に跡形も残らず燃やされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/8 8:52","かぷちーの","@KpChiNo_kei","https://twitter.com/KpChiNo_kei/status/1148016875583836160","カスが代<br><br>作詞:鬱のダパンプ<br>作曲:星野源<br>その他:松尾芭蕉<br><br>カスが代は 宇宙代に極宇宙代に<br><br>お前らに破壊された毒に侵さた地球となりて<br><br>異常にデカい雑魚惑星にゴミ以下の存在に扱われるまで<br>https://shindanmaker.com/893413","",""
"2019/7/8 8:51","のぶちゃん","@Nobu_808","https://twitter.com/Nobu_808/status/1148016711829843968","最強が代<br><br>作詞:与謝野晶子<br>作曲:星野源<br>BGA:ピカソ<br><br>最強が代は 宇宙代にアルティメット宇宙代に<br><br>ゴミ共の集まった毒に侵さた地球となりて<br><br>吉幾三らに汚されたゴミカスさざれ石に宇宙のゴミにされるまで<br>https://shindanmaker.com/893413","","4"
"2019/7/8 8:43","KDS|りんくう","@Link_402","https://twitter.com/Link_402/status/1148014777463001088","ウンコが代<br><br>作詞:本田圭佑<br>作曲:ダパンプ<br>背景:いらすとや<br><br>ウンコが代は 五千兆代に超五千兆代に<br><br>クソすぎるクソのゴミ惑星となりて<br><br>異常にクソみたいなプルトニウムに地面の微生物と一体化するまで<br>https://shindanmaker.com/893413","","1"
"2019/7/8 8:37","CBM | 丹羽","@OchinpoBintaman","https://twitter.com/OchinpoBintaman/status/1148013164866334720","CBM | 丹羽が代<br><br>作詞:鬱の星野源<br>作曲:豊田真由子<br>歌:フェルメール<br><br>CBM | 丹羽が代は 時代にギガ時代に<br><br>クソデカ銀河級地球とかいう惑星となりて<br><br>ゴミ生物だらけの超巨大隕石に地面の微生物と一体化するまで<br>https://shindanmaker.com/893413","",""
"2019/7/8 7:58","aqmr","@aqmr","https://twitter.com/aqmr/status/1148003305047486464","クソが代<br><br>作詞:ダパンプ<br>作曲:毒Skrillex<br>動画:ピカソ<br><br>クソが代は 日本代に新日本代に<br><br>マジのマジのアホ隕石となりて<br><br>銀河級の超巨大爆裂灼熱惑星地獄に消し飛ばされるまで<br>https://shindanmaker.com/893413","","1"
"2019/7/8 7:56","グーグルキープで買い物リストを見ろ","@fortunathefate","https://twitter.com/fortunathefate/status/1148002885185130496","アホが代<br><br>作詞:吉幾三<br>作曲:本田圭佑<br>映像:狂ったいらすとや<br><br>アホが代は 次元代に極次元代に<br><br>ダパンプが集まったみたいなさざれ石となりて<br><br>マジのマジのウンコ球体に宇宙のゴミにされるまで<br>https://shindanmaker.com/893413 <br><br>小学生か","","1"
"2019/7/8 7:53","©あんまんエンタープライズ","@anman_oishi","https://twitter.com/anman_oishi/status/1148002092633616386","令和が代<br><br>作詞:毒与謝野晶子<br>作曲:鬱のしらん奴<br>映像:鬱のフェルメール<br><br>令和が代は 無限代にアルティメット無限代に<br><br>マジのカスのプルトニウムとなりて<br><br>カスのウルトラ灼熱太陽フレアにゴミカスにされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/8 7:29","死にたい","@uuukusu","https://twitter.com/uuukusu/status/1147996005586964480","ゴミが代<br><br>作詞:Skrillex<br>作曲:バイオレント小池百合子<br>動画:ゲルニカ<br><br>ゴミが代は 無限代に改無限代に<br><br>異常にデカくなったゴミカスさざれ石となりて<br><br>クソすぎるウンコ惑星に存在を消されるまで<br>https://shindanmaker.com/893413","",""
"2019/7/8 7:17","ぽりごしっく","@poly_gothic","https://twitter.com/poly_gothic/status/1147993023441059840","ねこちゃんが代<br><br>作詞:米津玄師<br>作曲:安倍晋三<br>ゲスト:ヤバい松尾芭蕉<br><br>ねこちゃんが代は 無限代にメガ無限代に<br><br>ゴミ生物だらけの爆速さざれ石となりて<br><br>極悪低音クソのゴミ惑星にグーパンされるまで<br>https://shindanmaker.com/893413","","2"
"2019/7/8 7:15","★あたしンち★グラグラゲーム","@onikutabero920","https://twitter.com/onikutabero920/status/1147992535932948480","バカが代<br><br>作詞:Skrillex<br>作曲:小池百合子<br>動画:松尾芭蕉<br><br>バカが代は 千代にハイパー千代に<br><br>めちゃくちゃ究極の超究極スフィアとなりて<br><br>銀河級の超巨大爆裂地球とかいう惑星に体を粉々にされるまで<br>https://shindanmaker.com/893413","","1"
"2019/7/8 3:32","ただの海星","@hosiTD5i","https://twitter.com/hosiTD5i/status/1147936527567052800","クソガキが代<br><br>作詞:豊田真由子<br>作曲:与謝野晶子<br>イラスト:フェルメール<br><br>クソガキが代は 最強代に超最強代に<br><br>よくわからんクソザコ隕石となりて<br><br>銀河級の超巨大爆裂ウンコ惑星にケシズミにされるまで<br>https://shindanmaker.com/893413","","1"
"2019/7/8 3:26","じゅえん。","@un7d5s","https://twitter.com/un7d5s/status/1147934825086517248","お前が代<br><br>作詞:爆裂しとる与謝野晶子<br>作曲:バイオレントお前<br>その他:いらすとや<br><br>お前が代は 無限代にガチ無限代に<br><br>ウンコみたいな爆速さざれ石となりて<br><br>ゴミ屑以下のクソ屑みたいな石に吉幾三みたいにされるまで<br>https://shindanmaker.com/893413 <br>ほんと無理","1","2"
"2019/7/8 3:08","じゅえん。","@un7d5s","https://twitter.com/un7d5s/status/1147930421377691650","ねこちゃんが代<br><br>作詞:吉幾三<br>作曲:お前<br>ゲスト:松尾芭蕉<br><br>ねこちゃんが代は 宇宙代に極宇宙代に<br><br>めちゃアホみたいなクソザコ隕石となりて<br><br>ウンコみたいな巨大原子爆弾に地面に埋められるまで<br>https://shindanmaker.com/893413","",""
"2019/7/8 1:43","だんご","@Tw_Dango","https://twitter.com/Tw_Dango/status/1147909113520648193","誰が代<br><br>作詞:中居正広<br>作曲:吉幾三<br>Movie:ヤバいフェルメール<br><br>誰が代は 時代に新時代に<br><br>カスみたいな超究極スフィアとなりて<br><br>クソデカ毒に侵さた地球にゴミカスにされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/8 1:43","るーさん@観測者 ⚖🍹👑","@Loser_observer","https://twitter.com/Loser_observer/status/1147908942984384512","君が代<br><br>作詞:ダパンプ<br>作曲:米津玄師<br>歌:狂った米津玄師<br><br>君が代は 宇宙代に超宇宙代に<br><br>Skrillexらに破壊された異常惑星となりて<br><br>カスみたいな灼熱太陽フレアにゴミ屑にされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/8 1:42","エリコですよ","@luna_da4","https://twitter.com/luna_da4/status/1147908727116144641","クズが代<br><br>作詞:バルーン<br>作曲:お前<br>背景:ゲルニカ<br><br>クズが代は 世界代にウルトラ世界代に<br><br>爆裂しまくりの爆速さざれ石となりて<br><br>マジのマジの超究極スフィアにゴミカスにされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/8 1:42","ライトちゃん！","@right_sergeant","https://twitter.com/right_sergeant/status/1147908663631208449","最弱が代<br><br>作詞:毒安倍晋三<br>作曲:小池百合子<br>背景:松尾芭蕉<br><br>最弱が代は 無限代にハイパー無限代に<br><br>クソデカ銀河級地球とかいう惑星となりて<br><br>カスみたいなアホ隕石にゴミ以下の存在に扱われるまで<br>https://shindanmaker.com/893413","",""
"2019/7/8 1:41","退職金ゾーイ","@onimiko83","https://twitter.com/onimiko83/status/1147908578050600960","ねこちゃんが代<br><br>作詞:米津玄師<br>作曲:Skrillex<br>ゲスト:フェルメール<br><br>ねこちゃんが代は 零細代に八零細代に<br><br>異常にデカいプルトニウムとなりて<br><br>マジのマジの超伝導さざれ石に国家を破壊し尽くされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/8 0:12","あめーば","@Golden___Apple","https://twitter.com/Golden___Apple/status/1147886051341377536","最弱が代<br><br>作詞:小池百合子<br>作曲:無敵の星野源<br>ゲスト:松尾芭蕉<br><br>最弱が代は 零細代に極零細代に<br><br>クソすぎる雑魚惑星となりて<br><br>バイオレント超巨大隕石にグーパンされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 22:55","吅吆","@rinyou_6102","https://twitter.com/rinyou_6102/status/1147866708821995520","ガキが代<br><br>作詞:しらん奴<br>作曲:Skrillex<br>ゲスト:紫式部<br><br>ガキが代は 宇宙代にエクストリーム宇宙代に<br><br>クソデカ雑音のアホ隕石となりて<br><br>ウルトラウンコのプルトニウムにゴミ以下の存在に扱われるまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 20:11","しう","@Siu_Tyler","https://twitter.com/Siu_Tyler/status/1147825500623998977","最強が代<br><br>作詞:しらん奴<br>作曲:しらん奴<br>イラスト:毒雪舟<br><br>最強が代は 千代に改千代に<br><br>異常にデカくなったウンコ惑星となりて<br><br>異常にクソみたいな毒に侵さた地球に跡形も残らず消し飛ばすまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 20:04","★あたしンち★グラグラゲーム","@onikutabero920","https://twitter.com/onikutabero920/status/1147823692115673088","最弱が代<br><br>作詞:与謝野晶子<br>作曲:与謝野晶子<br>歌:雪舟<br><br>最弱が代は 現代に八現代に<br><br>五億年間汚され続けた屑みたいな石となりて<br><br>マジのカスのウンコ球体に化石にされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 19:58","あめーば","@Golden___Apple","https://twitter.com/Golden___Apple/status/1147822266513649665","無敵が代<br><br>作詞:バルーン<br>作曲:安倍晋三<br>映像:アボガド6<br><br>無敵が代は 次元代にアルティメット次元代に<br><br>カスみたいなクソ地面となりて<br><br>頭がおかしい灼熱惑星地獄に八つ裂きにされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 19:57","©あんまんエンタープライズ","@anman_oishi","https://twitter.com/anman_oishi/status/1147821924216528897","井村屋あんまんが代<br><br>作詞:吉幾三<br>作曲:豊田真由子<br>歌:毒松尾芭蕉<br><br>井村屋あんまんが代は 零細代にメガ零細代に<br><br>異常にデカくなった灼熱太陽フレアとなりて<br><br>宇宙のチリよりカスな屑みたいな石に身体をバラバラにされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 19:51","カイカス","@XM_X1kai_","https://twitter.com/XM_X1kai_/status/1147820526221418497","ウンコが代<br><br>作詞:お前<br>作曲:中居正広<br>歌:毒米津玄師<br><br>ウンコが代は 日本代にギガ日本代に<br><br>クソすぎる屑みたいな石となりて<br><br>めちゃアホみたいなウンコ球体に押しつぶされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 19:51","naked-man","@tam_zenra","https://twitter.com/tam_zenra/status/1147820367248941056","カスが代<br><br>作詞:吉幾三<br>作曲:しらん奴<br>BGA:雪舟<br><br>カスが代は 時代にアルティメット時代に<br><br>よくわからん異常惑星となりて<br><br>クソすぎる地球とかいう惑星に銀河ごとぶっ飛ばされるまで<br>https://shindanmaker.com/893413","","2"
"2019/7/7 19:48","しゃる","@charlottekira","https://twitter.com/charlottekira/status/1147819789928189954","クソが代<br><br>作詞:無敵の米津玄師<br>作曲:毒バルーン<br>Movie:バイオレントゲルニカ<br><br>クソが代は 先代に新先代に<br><br>ゴミ屑以下のクソ超巨大隕石となりて<br><br>ゴミカスのクソザコ隕石に骨一本も残らず消されるまで<br>https://shindanmaker.com/893413","","1"
"2019/7/7 19:44","八つ橋","@82HASI","https://twitter.com/82HASI/status/1147818691553140736","クズが代<br><br>作詞:ダパンプ<br>作曲:米津玄師<br>その他:いらすとや<br><br>クズが代は 二千万代にガチ二千万代に<br><br>ゴミカスのクソザコ隕石となりて<br><br>ガチのクソの毒に侵さた地球に地面の微生物と一体化するまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 18:43","はやし","@Lq_k1","https://twitter.com/Lq_k1/status/1147803404288180224","舐めすぎが代<br><br>作詞:無敵の与謝野晶子<br>作曲:与謝野晶子<br>映像:雪舟<br><br>舐めすぎが代は 千代に改千代に<br><br>クソみたいな人類に侵されたウンコ球体となりて<br><br>極悪低音超伝導さざれ石に国家を破壊し尽くされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 18:40","死にたい","@uuukusu","https://twitter.com/uuukusu/status/1147802628337754112","クソが代<br><br>作詞:星野源<br>作曲:Skrillex<br>BGA:お前<br><br>クソが代は 現代に超現代に<br><br>異常なほどの雑魚惑星となりて<br><br>異常なほどの灼熱太陽フレアに跡形も残らず燃やされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 18:39","アンネ","@ju5slavija","https://twitter.com/ju5slavija/status/1147802398192091136","ウンコが代<br><br>作詞:星野源<br>作曲:しらん奴<br>BGA:いらすとや<br><br>ウンコが代は 日本代にアルティメット日本代に<br><br>クソデカ雑音の超巨大隕石となりて<br><br>クソデカクソザコ隕石にゴミ屑にされるまで<br>https://shindanmaker.com/893413","","2"
"2019/7/7 18:22","ぽりごしっく","@poly_gothic","https://twitter.com/poly_gothic/status/1147798094508986369","クソが代<br><br>作詞:Skrillex<br>作曲:与謝野晶子<br>絵:フェルメール<br><br>クソが代は 時代に爆時代に<br><br>クソデカ銀河級爆速さざれ石となりて<br><br>マジの屑のクソただの石の塊に身体をバラバラにされるまで<br>https://shindanmaker.com/893413","","1"
"2019/7/7 17:41","deprecated","@nxax_twins","https://twitter.com/nxax_twins/status/1147787760742227973","バカが代<br><br>作詞:バルーン<br>作曲:ヤバい小池百合子<br>監督:紫式部<br><br>バカが代は 宇宙一代にアルティメット宇宙一代に<br><br>ゴミのカスみたいな毒に侵さた地球となりて<br><br>異常にデカくなった雑魚惑星に身体をバラバラにされるまで<br>https://shindanmaker.com/893413","","1"
"2019/7/7 17:38","蒼井鳳梨 (from Fores-T)","@blue_pine","https://twitter.com/blue_pine/status/1147787002961547264","クソが代<br><br>作詞:中居正広<br>作曲:滝廉太郎<br>歌:雪舟<br><br>クソが代は 一億代に爆一億代に<br><br>お前が集まったみたいなゴミカスさざれ石となりて<br><br>爆裂しまくりのクソ惑星に押しつぶされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 17:36","☔🌹ここあいず🌹☔","@Coco3y3s","https://twitter.com/Coco3y3s/status/1147786343147163648","令和が代<br><br>作詞:豊田真由子<br>作曲:小池百合子<br>映像:死にたいアボガド6<br><br>令和が代は 零細代に極零細代に<br><br>異常にデカくなった超伝導さざれ石となりて<br><br>五億年間汚され続けた屑みたいな石に化石にされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 17:32","ごり","@ke_gori","https://twitter.com/ke_gori/status/1147785558262837249","お前が代<br><br>作詞:鬱の中居正広<br>作曲:中居正広<br>動画:フェルメール<br><br>お前が代は 次元代に極次元代に<br><br>よくわからん巨大原子爆弾となりて<br><br>ゴミ共の集まった異常な高温太陽に国家を破壊し尽くされるまで<br>https://shindanmaker.com/893413","","1"
"2019/7/7 17:31","うわああぁらくんさん","@RA9N3","https://twitter.com/RA9N3/status/1147785287910604801","クソが代<br><br>作詞:ダパンプ<br>作曲:ダパンプ<br>BGA:ピカソ<br><br>クソが代は 日本代にガチ日本代に<br><br>クソすぎる毒に侵さた地球となりて<br><br>マジのマジの屑みたいな石に八つ裂きにされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 17:28","ゆっきー☄️🥐🌙🚑","@ar_GinIN_e","https://twitter.com/ar_GinIN_e/status/1147784419941371904","最弱が代<br><br>作詞:お前<br>作曲:星野源<br>ゲスト:雪舟<br><br>最弱が代は 宇宙代にメガ宇宙代に<br><br>カスのウルトラただの石の塊となりて<br><br>異常なほどのクソ地面に跡形も残らず消し飛ばすまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 17:26","ゆっきー☄️🥐🌙🚑","@ar_GinIN_e","https://twitter.com/ar_GinIN_e/status/1147783818322931712","バカが代<br><br>作詞:星野源<br>作曲:星野源<br>イラスト:紫式部<br><br>バカが代は 無限代にクソ無限代に<br><br>めちゃくちゃ究極の巨大原子爆弾となりて<br><br>マジのマジの灼熱惑星地獄に跡形も残らず燃やされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 17:18","ﾐﾟ","@LiberaRay","https://twitter.com/LiberaRay/status/1147781906211041280","ゴミが代<br><br>作詞:豊田真由子<br>作曲:小池百合子<br>絵:ピカソ<br><br>ゴミが代は 無限代にスーパー無限代に<br><br>ゴミ共の集まったウンコ惑星となりて<br><br>マジの屑のクソウンコ惑星に体を粉々にされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 17:13","なぎさ","@ngsbk0221","https://twitter.com/ngsbk0221/status/1147780654119018496","お前が代<br><br>作詞:与謝野晶子<br>作曲:米津玄師<br>背景:ピカソ<br><br>お前が代は 最強代に極最強代に<br><br>米津玄師が集まったみたいなさざれ石となりて<br><br>クソすぎるただの石の塊にゴミ以下の存在に扱われるまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 15:23","ろちゃ","@sherry_momo","https://twitter.com/sherry_momo/status/1147752948790788096","クソが代<br><br>作詞:バルーン<br>作曲:与謝野晶子<br>歌:フェルメール<br><br>クソが代は 世界代にメガ世界代に<br><br>銀河級の超巨大爆裂ウンコ惑星となりて<br><br>めちゃくちゃ究極の灼熱惑星地獄に押しつぶされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 10:58","戒名","@no_bulletter","https://twitter.com/no_bulletter/status/1147686306568216576","お前が代<br><br>作詞:米津玄師<br>作曲:米津玄師<br>背景:鬱の雪舟<br><br>お前が代は 最強代にギガ最強代に<br><br>ウンコみたいなさざれ石となりて<br><br>ウンコみたいな灼熱惑星地獄に跡形も残らず燃やされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 5:06","じゅえん。","@un7d5s","https://twitter.com/un7d5s/status/1147597754232762368","クソガキが代<br><br>作詞:バルーン<br>作曲:米津玄師<br>歌:松尾芭蕉<br><br>クソガキが代は 無敵代にウルトラ無敵代に<br><br>クソちっちゃい最弱異常な高温太陽となりて<br><br>ウンコみたいな異常な高温太陽に消し飛ばされるまで<br>https://shindanmaker.com/893413 <br>おやすみ","1","1"
"2019/7/7 2:43","♨︎お風呂大好き♨︎","@Accept_me22","https://twitter.com/Accept_me22/status/1147561766475276288","俺が代<br><br>作詞:ダパンプ<br>作曲:滝廉太郎<br>絵:鬱のピカソ<br><br>俺が代は 人類代に爆人類代に<br><br>ゴミ共の集まった超伝導さざれ石となりて<br><br>クソザコのクソ地面に地面に埋められるまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 2:41","モチエオ","@MOCHI_EOH","https://twitter.com/MOCHI_EOH/status/1147561211665346561","ゴミが代<br><br>作詞:Skrillex<br>作曲:星野源<br>監督:米津玄師<br><br>ゴミが代は 一億代にウルトラ一億代に<br><br>宇宙のチリよりカスなクソのゴミ惑星となりて<br><br>極悪低音超巨大隕石に体を粉々にされるまで<br>https://shindanmaker.com/893413","2","5"
"2019/7/7 2:00","とだ","@TODA_DAYO","https://twitter.com/TODA_DAYO/status/1147550975919394817","クソが代<br><br>作詞:吉幾三<br>作曲:毒安倍晋三<br>ゲスト:米津玄師<br><br>クソが代は 先代に爆先代に<br><br>クソザコのアホ隕石となりて<br><br>ゴミ屑以下のクソ超究極スフィアに宇宙のゴミにされるまで<br>https://shindanmaker.com/893413","","3"
"2019/7/7 0:33","通路側","@kenken_doctor","https://twitter.com/kenken_doctor/status/1147528919668543488","令和が代<br><br>作詞:ヤバいお前<br>作曲:死にたい豊田真由子<br>イラスト:米津玄師<br><br>令和が代は 人類代に八人類代に<br><br>バカデカい異常惑星となりて<br><br>異常にクソみたいな汚れた惑星に八つ裂きにされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/7 0:02","神代麗空","@Aria_Astral","https://twitter.com/Aria_Astral/status/1147521289885585409","クソが代<br><br>作詞:滝廉太郎<br>作曲:本田圭佑<br>背景:ガチピカソ<br><br>クソが代は 無敵代に超無敵代に<br><br>めちゃくちゃ究極の屑みたいな石となりて<br><br>めちゃくちゃデカいウンコ惑星に八つ裂きにされるまで<br>https://shindanmaker.com/893413","","1"
"2019/7/6 23:55","生ハム(原木)💉","@0n5n05","https://twitter.com/0n5n05/status/1147519444438024192","最強が代<br><br>作詞:無敵の星野源<br>作曲:安倍晋三<br>映像:爆裂しとる紫式部<br><br>最強が代は 日本代に新日本代に<br><br>クソちっちゃい最弱ウンコ惑星となりて<br><br>クソザコのクソのゴミ惑星に押しつぶされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/6 23:42","トリくん","@venator0147","https://twitter.com/venator0147/status/1147516206657630209","ねこちゃんが代<br><br>作詞:狂った中居正広<br>作曲:小池百合子<br>イラスト:紫式部<br><br>ねこちゃんが代は 世界代に改世界代に<br><br>頭がおかしい雑魚惑星となりて<br><br>星野源らに破壊されたクソ地面に本田圭佑みたいにされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/6 23:10","ちゃる部|テキサス","@Trix038","https://twitter.com/Trix038/status/1147508083632955393","ウンコが代<br><br>作詞:無敵のお前<br>作曲:米津玄師<br>BGA:ゲルニカ<br><br>ウンコが代は 宇宙一代に超宇宙一代に<br><br>ガチのクソの爆音超新星となりて<br><br>異常にデカい異常惑星にゴミ以下の存在に扱われるまで<br>https://shindanmaker.com/893413","",""
"2019/7/6 21:31","神代麗空","@Aria_Astral","https://twitter.com/Aria_Astral/status/1147483109971001344","最弱が代<br><br>作詞:ダパンプ<br>作曲:ダパンプ<br>Movie:米津玄師<br><br>最弱が代は 宇宙一代に新宇宙一代に<br><br>クソみたいな人類に侵されたさざれ石となりて<br><br>バカデカい灼熱惑星地獄に二度とTwitter出来なくなるまで<br>https://shindanmaker.com/893413","",""
"2019/7/6 20:44","yssy","@yssygrablue","https://twitter.com/yssygrablue/status/1147471290892054530","クソが代<br><br>作詞:ガチ中居正広<br>作曲:豊田真由子<br>監督:死にたい紫式部<br><br>クソが代は 二千万代にクソ二千万代に<br><br>頭がおかしい灼熱惑星地獄となりて<br><br>ゴミ生物だらけのプルトニウムに押しつぶされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/6 20:07","暗pon澹","@ata_pon","https://twitter.com/ata_pon/status/1147462085338468352","令和が代<br><br>作詞:ガチ滝廉太郎<br>作曲:与謝野晶子<br>歌:いらすとや<br><br>令和が代は 人類代にスーパー人類代に<br><br>ゴミのカスみたいなクソ地面となりて<br><br>ゴミ屑以下のクソアホ隕石に地面の微生物と一体化するまで<br>https://shindanmaker.com/893413","",""
"2019/7/6 20:05","さくら🐈(もち)🖤","@kannkiturui122","https://twitter.com/kannkiturui122/status/1147461480398254080","ねこちゃんが代<br><br>作詞:Skrillex<br>作曲:お前<br>イラスト:お前<br><br>ねこちゃんが代は 無限代に超無限代に<br><br>雑魚みたいな超巨大隕石となりて<br><br>クソデカ雑音の屑みたいな石に宇宙の果てまで飛ばされるまで<br>https://shindanmaker.com/893413","","1"
"2019/7/6 20:01","らいおじさん","@Raxito_Axela","https://twitter.com/Raxito_Axela/status/1147460676677275648","ガキが代<br><br>作詞:バイオレント豊田真由子<br>作曲:ガチ安倍晋三<br>歌:お前<br><br>ガキが代は 世界代にメガ世界代に<br><br>銀河級の超巨大爆裂ウンコ惑星となりて<br><br>小池百合子らに汚された地球とかいう惑星に化石にされるまで<br>https://shindanmaker.com/893413","","2"
"2019/7/6 20:00","固定ツイート山椒〔美味しい〕","@mai_0709tan","https://twitter.com/mai_0709tan/status/1147460246215917570","カスが代<br><br>作詞:爆裂しとる与謝野晶子<br>作曲:お前<br>背景:アボガド6<br><br>カスが代は 現代にメガ現代に<br><br>マジのカスのただの石の塊となりて<br><br>カスみたいな地球とかいう惑星に銀河ごとぶっ飛ばされるまで<br>https://shindanmaker.com/893413","","1"
"2019/7/6 18:37","あ！","@tv7w_b","https://twitter.com/tv7w_b/status/1147439541352980481","誰が代<br><br>作詞:毒星野源<br>作曲:無敵のSkrillex<br>Movie:毒フェルメール<br><br>誰が代は 無限代にエクストリーム無限代に<br><br>お前が集まったみたいなアホ隕石となりて<br><br>ウンコみたいな巨大原子爆弾にケシズミにされるまで<br>https://shindanmaker.com/893413","","1"
"2019/7/6 15:40","こた","@Kota_MWAM","https://twitter.com/Kota_MWAM/status/1147394921092923393","アホが代<br><br>作詞:無敵の安倍晋三<br>作曲:安倍晋三<br>背景:雪舟<br><br>アホが代は 宇宙代にウルトラ宇宙代に<br><br>クソみたいな人類に侵された地球とかいう惑星となりて<br><br>めちゃくちゃデカい異常惑星にゴミ屑にされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/6 15:25","きりみできりきり","@_kirimi","https://twitter.com/_kirimi/status/1147391018968289280","クソが代<br><br>作詞:星野源<br>作曲:小池百合子<br>BGA:アボガド6<br><br>クソが代は 零細代にメガ零細代に<br><br>めちゃアホみたいな異常惑星となりて<br><br>爆裂しまくりのプルトニウムに二度とTwitter出来なくなるまで<br>http://shindanmaker.com/893413 pic.twitter.com/xne01G7bGv","","1"
"2019/7/6 15:25","きりみできりきり","@_kirimi","https://twitter.com/_kirimi/status/1147391018968289280","クソが代<br><br>作詞:星野源<br>作曲:小池百合子<br>BGA:アボガド6<br><br>クソが代は 零細代にメガ零細代に<br><br>めちゃアホみたいな異常惑星となりて<br><br>爆裂しまくりのプルトニウムに二度とTwitter出来なくなるまで<br>http://shindanmaker.com/893413 pic.twitter.com/xne01G7bGv","","1"
"2019/7/6 15:15","しば🐾🍖","@sibataro_wfwf","https://twitter.com/sibataro_wfwf/status/1147388689862893568","バカが代<br><br>作詞:爆裂しとる吉幾三<br>作曲:中居正広<br>その他:松尾芭蕉<br><br>バカが代は 日本代に八日本代に<br><br>異常にクソみたいな超巨大隕石となりて<br><br>クソデカ超巨大隕石にゴミ以下の存在に扱われるまで<br>https://shindanmaker.com/893413 <br><br>見たからおびんじょ<br>意味分かんなくてくっそわろた","","2"
"2019/7/6 15:09","油性🖍","@yusei_71","https://twitter.com/yusei_71/status/1147387182400720896","クソガキが代<br><br>作詞:吉幾三<br>作曲:与謝野晶子<br>イラスト:いらすとや<br><br>クソガキが代は 二千万代に改二千万代に<br><br>頭がおかしいクソのゴミ惑星となりて<br><br>よくわからんただの石の塊にケシズミにされるまで<br>https://shindanmaker.com/893413 <br><br>いらすとやで草","","7"
"2019/7/6 14:42","無課金型セラ","@sera_1891_2","https://twitter.com/sera_1891_2/status/1147380364769255424","バカが代<br><br>作詞:バルーン<br>作曲:爆裂しとるSkrillex<br>背景:お前<br><br>バカが代は 宇宙一代に超宇宙一代に<br><br>ウルトラウンコの超究極球体となりて<br><br>五億年間汚され続けた汚れた惑星にゴミ屑にされるまで<br>https://shindanmaker.com/893413","","1"
"2019/7/6 14:24","カジキ","@0831_cq","https://twitter.com/0831_cq/status/1147375697939222528","アホが代<br><br>作詞:中居正広<br>作曲:滝廉太郎<br>監督:松尾芭蕉<br><br>アホが代は 千代にスーパー千代に<br><br>バカデカいアホ隕石となりて<br><br>爆裂しまくりの雑魚惑星にゴミカスにされるまで<br>https://shindanmaker.com/893413","",""
"2019/7/6 14:22","★あたしンち★グラグラゲーム","@onikutabero920","https://twitter.com/onikutabero920/status/1147375289195880449","ウンコが代<br><br>作詞:滝廉太郎<br>作曲:ガチダパンプ<br>Movie:雪舟<br><br>ウンコが代は 先代にギガ先代に<br><br>ウンコみたいなクソザコ隕石となりて<br><br>めちゃくちゃ究極の灼熱太陽フレアに消し飛ばされるまで<br>https://shindanmaker.com/893413","","3"
